time,core_level,up_level,downcomer_level,pzr_level,sgin_level,sgbr_level,react_pow,pzr_heater,rcpin_vel,rcpout_vel,core_temp_1,core_temp_2,core_temp_3,core_temp_4,core_temp_5,core_temp_6,core_temp_7,core_temp_8,core_temp_9,core_temp_10,core_temp_11,core_temp_12,hot_leg_pres,sg_pres,return_pipe_flow,return_valve_flow,br_mfw_flow1,in_mfw_flow1,in_afw_flow1,br_lp_flow,in_lp_flow,heat_ex_flow_f,heat_ex_v_flow_f,heat_ex_f_flow_f,heat_ex_flow_i,heat_ex_v_flow_i,heat_ex_f_flow_i,afw_intact_flow,sg_junction_flow,sg_jun_172_flow,sg_jun_176_flow,sg_bottom_flow,sg_bottom_flow_2,cr_ex_temp_g,cr_ex_temp_f,cr_en_temp_g,cr_en_temp_f,btm_pool_temp_f,top_pool_temp_f,mid_pool_temp_f,top_pool_temp_g,diverter_temp_g,diverter_temp_f,return_temp_g,return_temp_f,hx_temp_g,hx_temp_f,sg_exit_temp_g,sg_exit_temp_f,sg_entr_temp_g,sg_entr_temp_f,void_pool_05,void_pool_04,void_pool_03,void_pool_06,void_pool_02,void_pool_01,void_pool_07,void_pool_08,void_pool_09,void_pool_10,void_pool_11,void_pool_12,top_pool_pres,valve_position,top_hx_pres,bot_hx_pres,val_pres,div_pressure,void_hx_04,void_hx_01,void_rp_04,void_rp_01,void_rp_08
9.5009e+01,4.0766e+00,3.8194e+00,5.5374e+00,8.8561e+00,1.2197e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7087e+06,8.6644e-06,0.0000e+00,4.5575e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,4.1440e-02,0.0000e+00,0.0000e+00,3.3056e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3258e+03,0.0000e+00,0.0000e+00,5.3259e+03,5.3259e+03,6.1838e+02,6.0338e+02,6.1917e+02,5.7080e+02,3.0546e+02,3.0557e+02,3.0547e+02,3.8047e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0895e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.3413e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3093e+05,0.0000e+00,6.7016e+06,6.7382e+06,0.0000e+00,6.6999e+06,1.0000e+00,9.9209e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.0003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8563e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7088e+06,3.3912e-06,0.0000e+00,4.5576e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,3.4017e-02,0.0000e+00,0.0000e+00,2.7256e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3259e+03,0.0000e+00,0.0000e+00,5.3259e+03,5.3260e+03,6.1838e+02,6.0338e+02,6.1917e+02,5.7080e+02,3.0546e+02,3.0557e+02,3.0547e+02,3.8045e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0846e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.3066e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3085e+05,0.0000e+00,6.7017e+06,6.7383e+06,0.0000e+00,6.6999e+06,1.0000e+00,9.9352e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.0501e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8564e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1626e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7087e+06,-4.1706e-07,0.0000e+00,4.5577e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,2.8042e-02,0.0000e+00,0.0000e+00,2.2660e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3260e+03,0.0000e+00,0.0000e+00,5.3260e+03,5.3261e+03,6.1838e+02,6.0338e+02,6.1917e+02,5.7080e+02,3.0546e+02,3.0557e+02,3.0547e+02,3.8043e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0805e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.2722e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3076e+05,0.0000e+00,6.7017e+06,6.7383e+06,0.0000e+00,6.6999e+06,1.0000e+00,9.9466e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.1003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8565e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1626e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7087e+06,-2.8657e-06,0.0000e+00,4.5578e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,2.3166e-02,0.0000e+00,0.0000e+00,1.8990e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3261e+03,0.0000e+00,0.0000e+00,5.3261e+03,5.3261e+03,6.1838e+02,6.0338e+02,6.1917e+02,5.7080e+02,3.0546e+02,3.0557e+02,3.0547e+02,3.8041e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0771e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.2376e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3068e+05,0.0000e+00,6.7017e+06,6.7383e+06,0.0000e+00,6.6999e+06,1.0000e+00,9.9559e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.1501e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8565e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7086e+06,-3.5638e-06,0.0000e+00,4.5578e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,1.9249e-02,0.0000e+00,0.0000e+00,1.6048e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3262e+03,0.0000e+00,0.0000e+00,5.3262e+03,5.3262e+03,6.1838e+02,6.0338e+02,6.1917e+02,5.7080e+02,3.0546e+02,3.0556e+02,3.0547e+02,3.8039e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0742e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.2033e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3059e+05,0.0000e+00,6.7016e+06,6.7382e+06,0.0000e+00,6.6998e+06,1.0000e+00,9.9635e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.2003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8565e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7085e+06,-3.0060e-06,0.0000e+00,4.5579e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,1.6053e-02,0.0000e+00,0.0000e+00,1.3642e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3263e+03,0.0000e+00,0.0000e+00,5.3263e+03,5.3263e+03,6.1838e+02,6.0338e+02,6.1917e+02,5.7080e+02,3.0546e+02,3.0556e+02,3.0547e+02,3.8037e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0718e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.1687e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3051e+05,0.0000e+00,6.7016e+06,6.7382e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9696e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.2501e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8565e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1941e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5498e+07,6.7085e+06,-1.6560e-06,0.0000e+00,4.5579e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,1.3476e-02,0.0000e+00,0.0000e+00,1.1687e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3264e+03,0.0000e+00,0.0000e+00,5.3263e+03,5.3263e+03,6.1838e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0556e+02,3.0547e+02,3.8035e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0697e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.1344e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3043e+05,0.0000e+00,6.7015e+06,6.7382e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9746e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.3003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8565e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7085e+06,-1.6068e-07,0.0000e+00,4.5579e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,1.1356e-02,0.0000e+00,0.0000e+00,1.0058e-03,0.0000e+00,0.0000e+00,0.0000e+00,5.3265e+03,0.0000e+00,0.0000e+00,5.3264e+03,5.3263e+03,6.1838e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0555e+02,3.0547e+02,3.8034e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0680e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.0998e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3034e+05,0.0000e+00,6.7015e+06,6.7381e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9787e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.3501e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8565e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7085e+06,1.0802e-06,0.0000e+00,4.5579e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,9.6251e-03,0.0000e+00,0.0000e+00,8.7286e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3265e+03,0.0000e+00,0.0000e+00,5.3264e+03,5.3264e+03,6.1838e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0555e+02,3.0547e+02,3.8032e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0665e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.0655e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3026e+05,0.0000e+00,6.7015e+06,6.7382e+06,0.0000e+00,6.6996e+06,1.0000e+00,9.9820e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.4003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8566e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7085e+06,1.8783e-06,0.0000e+00,4.5578e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,8.1820e-03,0.0000e+00,0.0000e+00,7.5959e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3265e+03,0.0000e+00,0.0000e+00,5.3265e+03,5.3264e+03,6.1838e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0555e+02,3.0547e+02,3.8030e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0652e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,9.0310e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3017e+05,0.0000e+00,6.7015e+06,6.7382e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9848e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.4501e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8566e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7085e+06,2.1635e-06,0.0000e+00,4.5578e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,6.9863e-03,0.0000e+00,0.0000e+00,6.6291e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3265e+03,0.0000e+00,0.0000e+00,5.3265e+03,5.3265e+03,6.1838e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0554e+02,3.0548e+02,3.8028e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0641e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9968e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3009e+05,0.0000e+00,6.7015e+06,6.7382e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9870e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.5003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8567e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7085e+06,2.0039e-06,0.0000e+00,4.5578e+02,1.3247e+03,0.0000e+00,4.3562e+03,1.2436e+04,5.9761e-03,0.0000e+00,0.0000e+00,5.7857e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3265e+03,0.0000e+00,0.0000e+00,5.3265e+03,5.3265e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0554e+02,3.0548e+02,3.8026e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0631e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9623e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.3001e+05,0.0000e+00,6.7016e+06,6.7382e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9889e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.5502e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8568e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7085e+06,1.4965e-06,0.0000e+00,4.5578e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,4.9516e-03,0.0000e+00,0.0000e+00,5.0556e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3266e+03,0.0000e+00,0.0000e+00,5.3265e+03,5.3265e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0554e+02,3.0548e+02,3.8024e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0622e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.9281e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2992e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9905e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.6003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8568e+00,1.2198e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0583e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7086e+06,9.0616e-07,0.0000e+00,4.5577e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,3.9863e-03,0.0000e+00,0.0000e+00,4.4200e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3266e+03,0.0000e+00,0.0000e+00,5.3266e+03,5.3266e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0554e+02,3.0548e+02,3.8022e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0615e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.8937e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2984e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9915e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.6502e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8569e+00,1.2199e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7086e+06,3.5142e-07,0.0000e+00,4.5578e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,3.3767e-03,0.0000e+00,0.0000e+00,3.8755e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3266e+03,0.0000e+00,0.0000e+00,5.3266e+03,5.3266e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0553e+02,3.0548e+02,3.8020e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0609e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.8595e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2975e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9922e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.7003e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8570e+00,1.2199e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5497e+07,6.7086e+06,-8.2692e-08,0.0000e+00,4.5578e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,2.9158e-03,0.0000e+00,0.0000e+00,3.4068e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3267e+03,0.0000e+00,0.0000e+00,5.3267e+03,5.3267e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0553e+02,3.0548e+02,3.8018e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0603e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.8251e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2967e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9927e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.7502e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8570e+00,1.2199e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5496e+07,6.7086e+06,-3.3247e-07,0.0000e+00,4.5578e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,2.5478e-03,0.0000e+00,0.0000e+00,3.0135e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3267e+03,0.0000e+00,0.0000e+00,5.3267e+03,5.3267e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0553e+02,3.0548e+02,3.8017e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0598e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7909e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2959e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9932e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.8000e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8571e+00,1.2199e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5496e+07,6.7085e+06,-4.0241e-07,0.0000e+00,4.5578e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,2.2426e-03,0.0000e+00,0.0000e+00,2.6752e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3267e+03,0.0000e+00,0.0000e+00,5.3267e+03,5.3267e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0552e+02,3.0548e+02,3.8015e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0594e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7568e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2950e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9936e-01,1.0000e+00,1.0000e+00,1.0000e+00
1.8502e+02,4.0766e+00,3.8194e+00,5.5374e+00,8.8571e+00,1.2199e+01,1.2200e+01,3.2500e+09,0.0000e+00,1.2451e+02,1.2451e+02,5.8916e+02,5.9170e+02,6.0232e+02,6.0584e+02,6.0974e+02,6.1314e+02,6.1625e+02,6.1940e+02,6.1858e+02,6.2083e+02,6.1146e+02,6.1163e+02,1.5496e+07,6.7085e+06,-3.3056e-07,0.0000e+00,4.5578e+02,1.3246e+03,0.0000e+00,4.3562e+03,1.2436e+04,1.9843e-03,0.0000e+00,0.0000e+00,2.3816e-04,0.0000e+00,0.0000e+00,0.0000e+00,5.3268e+03,0.0000e+00,0.0000e+00,5.3268e+03,5.3268e+03,6.1837e+02,6.0338e+02,6.1916e+02,5.7080e+02,3.0546e+02,3.0552e+02,3.0548e+02,3.8013e+02,5.5603e+02,5.5603e+02,5.5673e+02,5.5599e+02,5.5617e+02,3.0590e+02,5.5610e+02,5.5615e+02,5.5662e+02,5.5452e+02,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,1.0000e+00,8.7225e-01,0.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,1.2942e+05,0.0000e+00,6.7016e+06,6.7383e+06,0.0000e+00,6.6997e+06,1.0000e+00,9.9940e-01,1.0000e+00,1.0000e+00,1.0000e+00
